hex,count_good_aircraft,count_bad_aircraft
841f88dffffffff,778,1
841f891ffffffff,714,2
841f893ffffffff,585,0
841f895ffffffff,462,0
841f897ffffffff,709,0
841f899ffffffff,671,1
841f89bffffffff,588,0
841f89dffffffff,691,1
841f8a1ffffffff,476,0
841f8a3ffffffff,536,0
841f8a5ffffffff,104,0
841f8a7ffffffff,583,0
841f8a9ffffffff,164,0
841f8abffffffff,393,0
841f8adffffffff,412,1
841f8b1ffffffff,481,0
841f8b3ffffffff,228,0
841f8b5ffffffff,684,0
841f8b7ffffffff,544,0
841f8b9ffffffff,435,0
841f8bbffffffff,452,0
841f8bdffffffff,649,1
841f8c1ffffffff,365,0
841f8c3ffffffff,411,0
841f8c5ffffffff,558,1
841f8c7ffffffff,523,0
841f8c9ffffffff,508,0
841f8cbffffffff,428,0
841f8cdffffffff,516,0
841f8d1ffffffff,835,1
841f8d3ffffffff,695,2
841f8d5ffffffff,650,0
841f8d7ffffffff,823,0
841f8d9ffffffff,499,1
841f8dbffffffff,554,1
841f8ddffffffff,770,1
841f8e1ffffffff,461,1
841f8e3ffffffff,334,2
841f8e5ffffffff,620,2
841f8e7ffffffff,371,0
841f8e9ffffffff,521,0
841f8ebffffffff,708,1
841f8edffffffff,706,1
841f901ffffffff,225,0
841f903ffffffff,464,0
841f905ffffffff,391,0
841f907ffffffff,449,0
841f909ffffffff,90,0
841f90bffffffff,173,0
841f90dffffffff,209,0
841f911ffffffff,526,0
841f913ffffffff,688,0
841f915ffffffff,449,1
841f917ffffffff,555,0
841f919ffffffff,390,0
841f91bffffffff,661,0
841f91dffffffff,444,0
841f921ffffffff,213,0
841f923ffffffff,231,0
841f925ffffffff,241,0
841f927ffffffff,101,0
841f929ffffffff,358,0
841f92bffffffff,346,0
841f92dffffffff,315,0
841f931ffffffff,266,0
841f933ffffffff,352,0
841f935ffffffff,400,0
841f937ffffffff,266,0
841f939ffffffff,332,0
841f93bffffffff,336,0
841f93dffffffff,490,0
841f941ffffffff,162,0
841f943ffffffff,92,0
841f945ffffffff,166,1
841f947ffffffff,161,1
841f949ffffffff,158,0
841f94bffffffff,157,0
841f94dffffffff,198,0
841f951ffffffff,352,0
841f953ffffffff,114,0
841f955ffffffff,198,0
841f957ffffffff,345,0
841f959ffffffff,239,0
841f95bffffffff,261,1
841f95dffffffff,402,0
841f961ffffffff,263,0
841f963ffffffff,138,0
841f965ffffffff,102,0
841f967ffffffff,227,0
841f969ffffffff,236,0
841f96bffffffff,145,0
841f96dffffffff,106,0
841f981ffffffff,361,2
841f983ffffffff,526,1
841f985ffffffff,375,0
841f987ffffffff,448,0
841f989ffffffff,212,0
841f98bffffffff,520,0
841f98dffffffff,233,0
841f991ffffffff,650,0
841f993ffffffff,477,1
841f995ffffffff,657,0
841f997ffffffff,571,0
841f999ffffffff,286,0
841f99bffffffff,398,0
841f99dffffffff,747,0
841f9a1ffffffff,163,0
841f9a3ffffffff,477,0
841f9a5ffffffff,468,0
841f9a7ffffffff,409,0
841f9a9ffffffff,179,1
841f9abffffffff,367,0
841f9adffffffff,311,0
841f9b1ffffffff,572,0
841f9b3ffffffff,455,0
841f9b5ffffffff,579,0
841f9b7ffffffff,482,0
841f9b9ffffffff,478,0
841f9bbffffffff,532,0
841f9bdffffffff,521,0
841f9c1ffffffff,495,0
841f9c3ffffffff,231,0
841f9c5ffffffff,392,0
841f9c7ffffffff,414,0
841f9c9ffffffff,545,0
841f9cbffffffff,283,1
841f9cdffffffff,740,1
841f9d1ffffffff,487,0
841f9d3ffffffff,198,0
841f9d5ffffffff,278,0
841f9d7ffffffff,577,0
841f9d9ffffffff,498,0
841f9dbffffffff,422,0
841f9ddffffffff,349,0
841f9e1ffffffff,349,1
841f9e3ffffffff,414,1
841f9e5ffffffff,258,0
841f9e7ffffffff,366,0
841f9e9ffffffff,447,0
841f9ebffffffff,471,0
841f9edffffffff,493,1
841fa01ffffffff,711,0
841fa03ffffffff,626,0
841fa05ffffffff,713,0
841fa07ffffffff,688,0
841fa09ffffffff,629,0
841fa0bffffffff,491,0
841fa0dffffffff,748,0
841fa11ffffffff,548,0
841fa13ffffffff,611,0
841fa15ffffffff,467,0
841fa17ffffffff,564,0
841fa19ffffffff,820,2
841fa1bffffffff,742,1
841fa1dffffffff,503,0
841fa21ffffffff,318,0
841fa23ffffffff,405,0
841fa25ffffffff,277,0
841fa27ffffffff,150,0
841fa29ffffffff,249,0
841fa2bffffffff,491,0
841fa2dffffffff,335,0
841fa31ffffffff,810,0
841fa33ffffffff,560,0
841fa35ffffffff,488,1
841fa37ffffffff,441,0
841fa39ffffffff,501,0
841fa3bffffffff,468,0
841fa3dffffffff,827,0
841fa41ffffffff,431,1
841fa43ffffffff,274,0
841fa45ffffffff,858,0
841fa47ffffffff,750,0
841fa49ffffffff,527,0
841fa4bffffffff,482,1
841fa4dffffffff,607,0
841fa51ffffffff,626,0
841fa53ffffffff,713,2
841fa55ffffffff,329,0
841fa57ffffffff,633,1
841fa59ffffffff,444,0
841fa5bffffffff,364,0
841fa5dffffffff,475,0
841fa61ffffffff,411,0
841fa63ffffffff,594,0
841fa65ffffffff,351,0
841fa67ffffffff,209,0
841fa69ffffffff,821,0
841fa6bffffffff,725,0
841fa6dffffffff,418,0
841fa81ffffffff,498,0
841fa83ffffffff,608,0
841fa85ffffffff,1004,0
841fa87ffffffff,769,0
841fa89ffffffff,597,1
841fa8bffffffff,542,2
841fa8dffffffff,1090,0
841fa91ffffffff,509,0
841fa93ffffffff,457,0
841fa95ffffffff,650,1
841fa97ffffffff,512,0
841fa99ffffffff,365,1
841fa9bffffffff,336,0
841fa9dffffffff,533,0
841faa1ffffffff,501,1
841faa3ffffffff,475,0
841faa5ffffffff,637,0
841faa7ffffffff,727,0
841faa9ffffffff,444,0
841faabffffffff,633,0
841faadffffffff,674,0
841fab1ffffffff,579,0
841fab3ffffffff,662,0
841fab5ffffffff,703,3
841fab7ffffffff,648,1
841fab9ffffffff,650,0
841fabbffffffff,706,2
841fabdffffffff,817,0
841fac1ffffffff,595,0
841fac3ffffffff,667,0
841fac5ffffffff,697,0
841fac7ffffffff,489,0
841fac9ffffffff,384,1
841facbffffffff,252,0
841facdffffffff,507,2
841fad1ffffffff,274,0
841fad3ffffffff,345,0
841fad5ffffffff,422,1
841fad7ffffffff,293,1
841fad9ffffffff,295,1
841fadbffffffff,335,0
841faddffffffff,226,0
841fae1ffffffff,776,1
841fae3ffffffff,861,1
841fae5ffffffff,446,0
841fae7ffffffff,585,0
841fae9ffffffff,663,0
841faebffffffff,1194,0
841faedffffffff,447,0
841fb01ffffffff,431,0
841fb03ffffffff,428,0
841fb05ffffffff,559,0
841fb07ffffffff,310,0
841fb09ffffffff,957,1
841fb0bffffffff,699,1
841fb0dffffffff,955,0
841fb11ffffffff,494,1
841fb13ffffffff,440,1
841fb15ffffffff,432,0
841fb17ffffffff,340,1
841fb19ffffffff,456,0
841fb1bffffffff,234,0
841fb1dffffffff,546,1
841fb21ffffffff,292,1
841fb23ffffffff,191,0
841fb25ffffffff,250,0
841fb27ffffffff,223,0
841fb29ffffffff,548,0
841fb2bffffffff,315,0
841fb2dffffffff,391,1
841fb31ffffffff,326,0
841fb33ffffffff,258,1
841fb35ffffffff,210,0
841fb37ffffffff,383,0
841fb39ffffffff,333,0
841fb3bffffffff,337,0
841fb3dffffffff,269,0
841fb41ffffffff,612,0
841fb43ffffffff,1154,0
841fb45ffffffff,749,0
841fb47ffffffff,1048,0
841fb49ffffffff,427,0
841fb4bffffffff,777,0
841fb4dffffffff,608,1
841fb51ffffffff,735,0
841fb53ffffffff,427,0
841fb55ffffffff,1142,1
841fb57ffffffff,643,1
841fb59ffffffff,595,0
841fb5bffffffff,417,0
841fb5dffffffff,901,0
841fb61ffffffff,552,0
841fb63ffffffff,600,1
841fb65ffffffff,688,0
841fb67ffffffff,304,0
841fb69ffffffff,525,0
841fb6bffffffff,730,0
841fb6dffffffff,556,0
8420101ffffffff,27,0
8420103ffffffff,18,0
8420105ffffffff,28,0
8420107ffffffff,24,0
8420109ffffffff,39,0
842010bffffffff,52,0
842010dffffffff,34,0
842011dffffffff,7,0
8420121ffffffff,23,0
8420123ffffffff,9,0
8420125ffffffff,11,2
8420127ffffffff,9,0
8420129ffffffff,38,0
842012bffffffff,43,0
842012dffffffff,18,0
8420131ffffffff,2,0
8420137ffffffff,2,0
8420139ffffffff,2,0
842013dffffffff,8,0
8420141ffffffff,7,0
8420143ffffffff,6,0
8420145ffffffff,81,0
8420147ffffffff,81,0
8420149ffffffff,1,0
842014bffffffff,7,0
842014dffffffff,3,0
8420157ffffffff,1,0
8420161ffffffff,29,0
8420163ffffffff,24,0
8420165ffffffff,46,0
8420167ffffffff,33,0
8420169ffffffff,43,0
842016bffffffff,46,0
842016dffffffff,35,0
8420335ffffffff,2,0
8420337ffffffff,3,0
8420401ffffffff,2,0
8420405ffffffff,2,0
8420409ffffffff,6,0
842040bffffffff,1,0
842040dffffffff,5,0
842041dffffffff,1,0
8420441ffffffff,6,0
8420443ffffffff,11,0
8420445ffffffff,4,0
8420447ffffffff,8,0
8420449ffffffff,6,0
842044bffffffff,5,0
842044dffffffff,5,0
8420451ffffffff,3,0
8420455ffffffff,5,0
842045bffffffff,1,0
842045dffffffff,2,0
8420461ffffffff,7,0
8420463ffffffff,7,0
8420465ffffffff,7,0
8420467ffffffff,5,0
8420469ffffffff,4,0
842046bffffffff,8,0
842046dffffffff,4,0
8420509ffffffff,6,0
842050bffffffff,7,0
8420511ffffffff,1,0
8420519ffffffff,13,0
842051dffffffff,16,0
8420541ffffffff,1,0
8420543ffffffff,6,0
8420549ffffffff,2,0
842054bffffffff,4,0
8420551ffffffff,35,0
8420553ffffffff,15,0
8420557ffffffff,14,0
8420559ffffffff,28,0
842055bffffffff,5,0
842055dffffffff,20,0
8420601ffffffff,2,0
8420603ffffffff,5,0
8420609ffffffff,6,0
842060bffffffff,1,0
842060dffffffff,10,0
8420611ffffffff,1,0
8420613ffffffff,1,0
8420615ffffffff,4,0
8420617ffffffff,1,0
8420619ffffffff,4,0
842061bffffffff,2,0
842061dffffffff,5,0
8420621ffffffff,1,0
8420623ffffffff,3,0
8420625ffffffff,5,0
8420627ffffffff,9,0
842062dffffffff,4,0
8420633ffffffff,1,0
8420635ffffffff,2,0
8420637ffffffff,2,0
8420639ffffffff,3,0
842063dffffffff,2,0
8420651ffffffff,6,0
8420653ffffffff,4,0
8420655ffffffff,6,0
8420659ffffffff,1,0
842065bffffffff,7,0
8420661ffffffff,7,0
8420663ffffffff,5,0
8420665ffffffff,5,0
8420667ffffffff,5,0
8420669ffffffff,5,0
842066bffffffff,10,0
842066dffffffff,3,0
8420689ffffffff,5,0
842068bffffffff,15,0
842068dffffffff,3,0
8420691ffffffff,16,0
8420693ffffffff,6,0
8420697ffffffff,10,0
8420699ffffffff,8,0
842069bffffffff,8,0
842069dffffffff,15,0
84206c1ffffffff,2,0
84206c3ffffffff,15,0
84206c5ffffffff,1,0
84206c7ffffffff,1,0
84206c9ffffffff,19,0
84206cbffffffff,17,0
84206cdffffffff,1,0
84206d1ffffffff,5,0
84206d3ffffffff,6,0
84206d5ffffffff,22,0
84206d7ffffffff,12,0
84206d9ffffffff,2,0
84206dbffffffff,20,0
84206ddffffffff,5,0
84206e1ffffffff,2,0
84206e5ffffffff,2,0
84206e9ffffffff,2,0
84206ebffffffff,3,0
84206edffffffff,2,0
8420701ffffffff,8,0
8420703ffffffff,1,0
8420705ffffffff,13,0
8420707ffffffff,13,0
8420709ffffffff,4,0
842070dffffffff,6,0
8420711ffffffff,6,0
8420713ffffffff,4,0
8420715ffffffff,6,0
8420717ffffffff,3,0
8420719ffffffff,2,0
842071bffffffff,6,0
842071dffffffff,1,0
8420721ffffffff,1,0
8420729ffffffff,1,0
842072bffffffff,20,0
8420731ffffffff,22,0
8420733ffffffff,7,0
8420735ffffffff,27,0
8420737ffffffff,34,0
8420739ffffffff,14,0
842073bffffffff,3,0
842073dffffffff,20,0
8420743ffffffff,7,0
8420747ffffffff,3,0
8420751ffffffff,6,0
8420753ffffffff,4,0
8420755ffffffff,5,0
8420757ffffffff,1,0
8420759ffffffff,9,0
842075bffffffff,9,0
842075dffffffff,8,0
8420763ffffffff,8,0
8420823ffffffff,4,0
8420841ffffffff,1,0
8420849ffffffff,19,0
842084bffffffff,18,0
842084dffffffff,16,0
842085bffffffff,3,0
842085dffffffff,5,0
8420905ffffffff,12,0
8420907ffffffff,1,0
842090dffffffff,7,0
8420921ffffffff,2,0
8420923ffffffff,57,1
8420927ffffffff,3,0
8420929ffffffff,43,0
842092bffffffff,58,1
8420933ffffffff,48,2
8420935ffffffff,56,1
8420937ffffffff,3,0
842093dffffffff,3,0
8420963ffffffff,52,0
842096bffffffff,9,0
8420981ffffffff,23,0
8420983ffffffff,16,0
8420985ffffffff,25,0
8420987ffffffff,8,0
842099dffffffff,2,0
84209a1ffffffff,9,1
84209a5ffffffff,8,2
84209a9ffffffff,3,0
84209abffffffff,8,0
84209b9ffffffff,4,0
84209bdffffffff,1,0
84209c5ffffffff,52,0
84209c9ffffffff,44,0
84209cdffffffff,52,0
84209e3ffffffff,23,0
84209e5ffffffff,70,1
84209e7ffffffff,22,0
84209e9ffffffff,52,0
84209edffffffff,52,0
8420a01ffffffff,19,0
8420a03ffffffff,18,0
8420a05ffffffff,7,0
8420a07ffffffff,11,0
8420a09ffffffff,35,0
8420a0bffffffff,39,0
8420a0dffffffff,26,0
8420a11ffffffff,36,1
8420a13ffffffff,22,0
8420a15ffffffff,20,0
8420a17ffffffff,6,0
8420a19ffffffff,170,10
8420a1bffffffff,93,1
8420a1dffffffff,49,0
8420a21ffffffff,17,0
8420a23ffffffff,23,0
8420a25ffffffff,21,0
8420a27ffffffff,25,0
8420a29ffffffff,19,0
8420a2bffffffff,4,0
8420a2dffffffff,16,0
8420a31ffffffff,4,0
8420a35ffffffff,16,0
8420a37ffffffff,4,0
8420a39ffffffff,12,0
8420a3bffffffff,6,0
8420a3dffffffff,7,0
8420a41ffffffff,5,0
8420a43ffffffff,17,0
8420a45ffffffff,2,0
8420a47ffffffff,19,0
8420a49ffffffff,6,0
8420a4bffffffff,36,0
8420a51ffffffff,132,0
8420a53ffffffff,113,6
8420a55ffffffff,80,0
8420a57ffffffff,168,1
8420a59ffffffff,32,0
8420a5bffffffff,36,0
8420a5dffffffff,96,0
8420a61ffffffff,19,0
8420a63ffffffff,13,0
8420a65ffffffff,8,0
8420a67ffffffff,29,0
8420a69ffffffff,8,0
8420a6bffffffff,20,0
8420a6dffffffff,2,0
8420a89ffffffff,11,0
8420a8dffffffff,3,0
8420ac1ffffffff,85,0
8420ac3ffffffff,50,0
8420ac5ffffffff,71,0
8420ac7ffffffff,57,0
8420ac9ffffffff,7,0
8420acbffffffff,7,0
8420acdffffffff,99,3
8420addffffffff,4,0
8420ae1ffffffff,9,0
8420ae3ffffffff,2,0
8420ae7ffffffff,3,0
8420ae9ffffffff,9,0
8420aebffffffff,7,0
8420aedffffffff,2,0
8420b01ffffffff,1,0
8420b0bffffffff,6,0
8420b19ffffffff,5,0
8420b1bffffffff,19,0
8420b1dffffffff,3,0
8420b51ffffffff,14,0
8420b53ffffffff,17,0
8420b59ffffffff,1,0
8420b5bffffffff,19,0
8420b5dffffffff,1,0
8420e0dffffffff,11,0
8420e45ffffffff,2,0
8420e61ffffffff,124,3
8420e63ffffffff,36,0
8420e65ffffffff,1,0
8420e67ffffffff,1,0
8420e69ffffffff,111,0
8420e6bffffffff,112,0
8420e6dffffffff,8,0
8421051ffffffff,1,0
8421069ffffffff,1,0
842106bffffffff,0,1
842106dffffffff,1,0
8421221ffffffff,5,3
8421225ffffffff,8,3
8421227ffffffff,1,0
842122dffffffff,3,0
8421251ffffffff,1,0
8421257ffffffff,1,0
8421261ffffffff,1,0
8421269ffffffff,3,2
8421283ffffffff,19,2
842128bffffffff,1,0
8421291ffffffff,10,2
8421293ffffffff,8,0
8421295ffffffff,29,0
8421297ffffffff,4,0
842129dffffffff,6,2
84212b1ffffffff,6,0
84212b3ffffffff,15,0
84212b7ffffffff,2,0
84212b9ffffffff,7,0
84212bbffffffff,30,0
8421301ffffffff,18,1
8421303ffffffff,7,0
8421305ffffffff,28,2
8421307ffffffff,13,0
8421309ffffffff,41,3
842130bffffffff,20,1
842130dffffffff,37,1
8421311ffffffff,1,1
8421315ffffffff,1,1
8421319ffffffff,4,1
842131bffffffff,1,0
842131dffffffff,1,0
8421329ffffffff,6,0
842132bffffffff,10,0
8421339ffffffff,3,0
842133bffffffff,1,0
842133dffffffff,1,0
8421341ffffffff,32,1
8421343ffffffff,20,2
8421345ffffffff,2,0
8421347ffffffff,31,1
8421349ffffffff,39,0
842134bffffffff,20,1
842134dffffffff,3,0
8421351ffffffff,3,0
8421353ffffffff,7,2
8421355ffffffff,25,4
8421357ffffffff,17,5
842135dffffffff,10,3
8421361ffffffff,23,0
8421363ffffffff,12,0
8421365ffffffff,18,0
8421367ffffffff,5,0
8421369ffffffff,12,0
842136bffffffff,26,0
842136dffffffff,15,0
8421401ffffffff,22,0
8421403ffffffff,21,0
8421405ffffffff,22,0
8421407ffffffff,2,0
842140bffffffff,4,0
8421411ffffffff,2,0
8421413ffffffff,13,1
8421415ffffffff,18,0
8421417ffffffff,18,4
8421419ffffffff,22,11
842141bffffffff,12,7
842141dffffffff,3,0
8421421ffffffff,2,0
8421423ffffffff,2,0
8421427ffffffff,2,0
8421429ffffffff,1,0
842142bffffffff,2,0
842143bffffffff,1,0
8421441ffffffff,1,0
8421443ffffffff,1,0
842144bffffffff,5,1
842144dffffffff,1,0
8421451ffffffff,38,0
8421453ffffffff,43,0
8421455ffffffff,2,0
8421457ffffffff,18,1
8421459ffffffff,34,0
842145bffffffff,36,0
842145dffffffff,12,0
8421461ffffffff,8,0
8421463ffffffff,19,0
8421465ffffffff,16,0
8421467ffffffff,14,0
842146dffffffff,1,0
8421481ffffffff,2,0
8421483ffffffff,23,0
8421489ffffffff,55,0
842148bffffffff,51,0
842148dffffffff,14,0
8421491ffffffff,35,1
8421493ffffffff,25,1
8421495ffffffff,36,0
8421497ffffffff,24,1
8421499ffffffff,29,0
842149bffffffff,29,0
842149dffffffff,32,1
84214b3ffffffff,1,0
84214b9ffffffff,4,0
84214bbffffffff,26,0
84214c1ffffffff,43,1
84214c3ffffffff,45,0
84214c5ffffffff,17,0
84214c7ffffffff,26,0
84214c9ffffffff,39,3
84214cbffffffff,28,1
84214cdffffffff,25,4
84214d1ffffffff,35,0
84214d3ffffffff,23,0
84214d5ffffffff,10,0
84214d7ffffffff,26,0
84214d9ffffffff,10,0
84214dbffffffff,10,0
84214ddffffffff,28,0
84214e1ffffffff,1,0
84214e7ffffffff,1,0
84214e9ffffffff,16,2
84214ebffffffff,14,0
8421513ffffffff,2,0
842151bffffffff,1,0
8421559ffffffff,1,0
8421597ffffffff,1,0
84215b7ffffffff,2,0
84215cdffffffff,2,0
8421607ffffffff,6,4
8421611ffffffff,2,0
8421613ffffffff,1,0
8421615ffffffff,1,0
8421617ffffffff,5,1
842161bffffffff,3,0
8421623ffffffff,19,8
842162bffffffff,2,0
8421631ffffffff,22,8
8421633ffffffff,22,0
8421635ffffffff,26,5
8421637ffffffff,36,0
8421639ffffffff,2,0
842163bffffffff,6,2
842163dffffffff,18,13
8421645ffffffff,2,0
842164dffffffff,2,1
8421681ffffffff,32,0
8421683ffffffff,30,0
8421685ffffffff,8,0
8421687ffffffff,5,0
8421689ffffffff,32,0
842168bffffffff,2,0
842168dffffffff,6,0
8421695ffffffff,1,0
8421697ffffffff,1,0
8421699ffffffff,11,0
842169bffffffff,7,0
842169dffffffff,1,0
84216a1ffffffff,32,0
84216a3ffffffff,36,0
84216a5ffffffff,36,6
84216a7ffffffff,42,2
84216a9ffffffff,30,0
84216abffffffff,27,0
84216adffffffff,37,1
84216b1ffffffff,8,0
84216b3ffffffff,11,0
84216b5ffffffff,27,0
84216b7ffffffff,11,0
84216b9ffffffff,34,0
84216bbffffffff,30,0
84216bdffffffff,13,0
84216c1ffffffff,23,0
84216c3ffffffff,4,0
84216c5ffffffff,4,0
84216c7ffffffff,32,0
84216c9ffffffff,2,0
84216cbffffffff,13,0
84216cdffffffff,27,0
84216d1ffffffff,16,0
84216d3ffffffff,15,0
84216d5ffffffff,2,0
84216d7ffffffff,15,0
84216d9ffffffff,1,0
84216dbffffffff,1,0
84216ddffffffff,17,0
84216e1ffffffff,15,0
84216e3ffffffff,9,0
84216e5ffffffff,19,0
84216e7ffffffff,23,0
84216e9ffffffff,3,0
84216ebffffffff,4,0
84216edffffffff,6,0
8421715ffffffff,1,0
842171dffffffff,1,0
8421733ffffffff,1,0
842173bffffffff,1,0
8421765ffffffff,7,0
8421769ffffffff,5,0
842176dffffffff,14,0
8421883ffffffff,1,0
8421891ffffffff,52,0
8421893ffffffff,80,0
8421895ffffffff,30,0
8421897ffffffff,34,0
842189bffffffff,2,0
842189dffffffff,17,0
84218a3ffffffff,3,0
84218a5ffffffff,1,0
84218b1ffffffff,3,0
84218b3ffffffff,44,0
84218b5ffffffff,5,0
84218b7ffffffff,7,0
84218b9ffffffff,1,0
84218bbffffffff,32,0
8421993ffffffff,1,0
84219b1ffffffff,1,0
84219b3ffffffff,3,0
84219b7ffffffff,1,0
8421a69ffffffff,1,0
8422c01ffffffff,5,0
8422c09ffffffff,4,0
8422c0bffffffff,6,0
8422c0dffffffff,2,0
8422c11ffffffff,1,0
8422c19ffffffff,4,0
8422c1bffffffff,2,0
8422c41ffffffff,4,0
8422c45ffffffff,1,0
8422c4bffffffff,4,0
8422c4dffffffff,4,0
8422c51ffffffff,2,0
8422c53ffffffff,7,0
8422c55ffffffff,2,0
8422c57ffffffff,6,0
8422c59ffffffff,4,0
8422c5bffffffff,2,0
8422c5dffffffff,2,0
8422c63ffffffff,2,0
8422c89ffffffff,10,0
8422c8bffffffff,1,0
8422cc1ffffffff,9,0
8422cc3ffffffff,21,0
8422cc9ffffffff,3,0
8422ccbffffffff,10,0
8422cd1ffffffff,21,0
8422cd5ffffffff,18,0
8422cd9ffffffff,13,0
8422cdbffffffff,20,0
8422cddffffffff,25,0
8422e09ffffffff,3,0
8422e0bffffffff,2,0
8422e19ffffffff,2,0
8422e37ffffffff,2,0
8422e55ffffffff,1,0
8422e57ffffffff,2,0
8422e81ffffffff,5,0
8422e83ffffffff,7,0
8422e85ffffffff,5,0
8422e87ffffffff,4,0
8422e89ffffffff,3,0
8422e8bffffffff,4,0
8422e8dffffffff,4,0
8422e95ffffffff,4,0
8422ea1ffffffff,5,0
8422ea3ffffffff,5,0
8422ea5ffffffff,5,0
8422ea7ffffffff,6,0
8422ea9ffffffff,3,0
8422eabffffffff,6,0
8422eadffffffff,4,0
8422eb1ffffffff,2,0
8422eb3ffffffff,2,0
8422eb5ffffffff,3,0
8422eb7ffffffff,10,0
8422eb9ffffffff,6,0
8422ebbffffffff,3,0
8422ebdffffffff,8,0
8422ee1ffffffff,1,0
8422ee3ffffffff,6,0
8422ee5ffffffff,4,0
8422ee7ffffffff,5,0
8422f11ffffffff,1,0
8422f13ffffffff,4,0
8422f15ffffffff,1,0
8422f17ffffffff,3,0
8422f3bffffffff,1,0
8424433ffffffff,1,0
84244e1ffffffff,1,0
84244e3ffffffff,1,0
84244e7ffffffff,1,0
8424c39ffffffff,1,0
8424c3bffffffff,1,0
8424ca7ffffffff,2,0
8424d81ffffffff,6,0
8424d83ffffffff,13,0
8424d85ffffffff,115,0
8424d87ffffffff,174,0
8424d91ffffffff,2,0
8424d93ffffffff,71,0
8424d97ffffffff,56,0
8424d9bffffffff,2,0
8424da1ffffffff,253,0
8424da3ffffffff,342,0
8424da5ffffffff,6,0
8424da7ffffffff,77,0
8424da9ffffffff,8,0
8424dabffffffff,220,0
8424dadffffffff,144,0
8424db1ffffffff,126,0
8424db3ffffffff,47,0
8424db5ffffffff,378,0
8424db7ffffffff,344,0
8424db9ffffffff,40,0
8424dbbffffffff,57,0
8424dbdffffffff,321,0
8424de3ffffffff,83,0
8424de7ffffffff,2,0
8425261ffffffff,48,0
8425263ffffffff,1,0
8425265ffffffff,3,0
8425269ffffffff,70,1
842526dffffffff,5,0
8425341ffffffff,2,0
8425343ffffffff,3,0
8425345ffffffff,23,0
8425347ffffffff,13,0
8425349ffffffff,1,0
842534bffffffff,8,0
842534dffffffff,17,0
8425351ffffffff,1,0
8425359ffffffff,8,1
842535bffffffff,1,0
842535dffffffff,10,0
8425361ffffffff,4,0
8425369ffffffff,9,0
8425405ffffffff,2,1
8425409ffffffff,1,1
842540bffffffff,1,0
842540dffffffff,1,2
842542dffffffff,1,0
8425441ffffffff,4,2
8425443ffffffff,1,0
8425445ffffffff,5,0
8425447ffffffff,4,3
8425449ffffffff,6,2
842544bffffffff,3,0
842544dffffffff,8,5
8425459ffffffff,2,0
842545bffffffff,1,0
842545dffffffff,1,1
8425461ffffffff,2,0
8425463ffffffff,2,0
8425465ffffffff,23,4
8425467ffffffff,10,1
8425469ffffffff,26,12
842546bffffffff,5,0
842546dffffffff,24,3
8425549ffffffff,1,0
8425551ffffffff,4,0
8425553ffffffff,1,0
8425559ffffffff,4,0
842555bffffffff,1,0
842555dffffffff,9,0
8425607ffffffff,1,0
8425623ffffffff,5,1
8425627ffffffff,1,0
842562bffffffff,4,0
8425631ffffffff,2,1
8425633ffffffff,2,1
8425635ffffffff,1,1
8425637ffffffff,2,0
842563dffffffff,3,0
84256a1ffffffff,1,0
84256a5ffffffff,1,1
84256a9ffffffff,1,0
84256adffffffff,1,0
84256e5ffffffff,1,0
84256e7ffffffff,1,0
8425703ffffffff,19,3
8425707ffffffff,1,0
8425711ffffffff,13,11
8425713ffffffff,7,0
8425715ffffffff,20,5
8425717ffffffff,25,18
8425719ffffffff,0,1
842571bffffffff,3,0
8425721ffffffff,3,1
8425723ffffffff,18,1
8425731ffffffff,4,0
8425733ffffffff,4,0
8425735ffffffff,14,0
8425737ffffffff,2,0
8425739ffffffff,6,0
842573bffffffff,21,2
842573dffffffff,3,0
8425741ffffffff,1,0
8425743ffffffff,1,1
8425749ffffffff,1,0
842574bffffffff,1,0
842574dffffffff,1,0
8426001ffffffff,108,0
8426003ffffffff,117,0
8426005ffffffff,101,0
8426007ffffffff,102,0
8426009ffffffff,171,0
842600bffffffff,172,0
842600dffffffff,138,0
8426011ffffffff,135,0
8426013ffffffff,123,0
8426015ffffffff,162,0
8426017ffffffff,145,0
8426019ffffffff,105,0
842601bffffffff,166,0
842601dffffffff,130,0
8426021ffffffff,75,0
8426023ffffffff,131,0
8426025ffffffff,80,0
8426027ffffffff,101,0
8426029ffffffff,96,0
842602bffffffff,88,0
842602dffffffff,75,0
8426031ffffffff,148,0
8426033ffffffff,96,0
8426035ffffffff,180,0
8426037ffffffff,121,0
8426039ffffffff,166,0
842603bffffffff,148,0
842603dffffffff,171,0
8426041ffffffff,115,0
8426043ffffffff,117,0
8426045ffffffff,107,0
8426047ffffffff,92,0
8426049ffffffff,127,0
842604bffffffff,137,0
842604dffffffff,119,0
8426051ffffffff,133,0
8426053ffffffff,168,0
8426055ffffffff,217,0
8426057ffffffff,193,0
8426059ffffffff,133,0
842605bffffffff,158,0
842605dffffffff,124,0
8426061ffffffff,101,0
8426063ffffffff,100,0
8426065ffffffff,95,0
8426067ffffffff,90,0
8426069ffffffff,96,0
842606bffffffff,110,0
842606dffffffff,107,0
8426081ffffffff,193,0
8426083ffffffff,254,0
8426085ffffffff,253,0
8426087ffffffff,204,0
8426089ffffffff,195,0
842608bffffffff,174,0
842608dffffffff,245,1
8426091ffffffff,208,0
8426093ffffffff,333,0
8426095ffffffff,249,0
8426097ffffffff,353,0
